  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  4.   4.   0.   0.   8.    8.   4.   4.  10.   0.   0.   5.   5.  10.   3.   5. 
  6.   7.  21.  21.   8.    8.   6.   7.   0.   0.   0.  14.   6.   0.   0.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.   6.  10.  12.   6.  18.   0.   0.   6. 
  5.   6.   0.   0.   1.    1.   4.   4.   8.   0.   9.   4.   4.   0.   0.   4. 
  2.   2.   6.   6.   3.    3.  10.  11.  11.   4.   4.   0.   0.   4.   4.   9. 
  2.   2.   2.   2.   0.    0.   4.   5.   7.   8.   8.   0.   0.   8.   8.  13. 
  0.   0.   5.   5.   0.    0.   5.   5.   4.   8.   8.  14.   0.  13.  11.   0. 
 13.  13.   8.   8.   5.    5.   0.   0.  18.   8.   8.   3.   0.  12.   8.   0. 
  8.   9.   0.   0.   0.    1.   8.   8.   5.   2.   2.   0.   0.   2.   2.  21. 
  3.   3.   0.   0.   4.    4.   1.   1.   5.   4.   4.   0.   0.   4.  11.   0. 
 13.  13.   5.   5.   6.    6.   2.   2.   2.   0.   0.   8.   2.   0.   0.   2. 
  4.   5.  10.  11.   1.    2.   4.   5.   2.   0.   0.   2.  10.   0.   0.   2. 
 10.  11.   6.   6.  11.   12.   0.   0.   6.   0.   0.   8.   6.   4.   0.   6. 
  3.   3.   5.   5.   0.    0.   2.   2.   5.  16.   0.   8.  10.   0.   0.   5. 
  4.   4.   5.   5.   0.    0.   1.   1.   0.  12.   6.   0.   6.   1.   1.   0. 
  0.   0.   3.   3.   0.    0.   3.   3.   6.   0.  12.   6.  12.   0.   0.   9. 
  1.   2.   0.   1.   6.    6.   4.   4.   0.   8.   8.   0.  12.   8.   8.  11. 
  2.   3.   0.   0.   2.    3.   0.   0.   1.   6.   8.   0.   0.   9.   6.  23. 
  0.   0.   1.   1.   0.    0.   1.   1.   8.   0.   8.   8.   8.  13.   0.   9. 
 15.  15.   3.   3.   2.    2.  10.  10.   2.   0.  20.   2.   2.   0.   0.   2. 
  1.   2.   2.   3.   6.    7.  10.  11.  10.  10.   0.  10.  10.   0.  15.  10. 
  0.   0.   5.   5.   7.    7.   8.   8.   8.   0.   0.   8.   8.   0.   0.  14. 
  1.   2.   0.   0.   1.    2.   0.   0.   5.   0.   0.   1.   1.  19.   0.   7. 
  2.   3.  10.  10.  12.   13.   0.   0.   4.   0.  19.   4.   4.   3.   0.  10. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.   5.   5.   0.   4.   2.   2.   6. 
  1.   2.  16.  17.  10.   10.   5.   5.   8.   0.  12.   8.  11.   0.   0.   8. 
  7.   7.   0.   0.   1.    2.   5.   6.   4.   0.   0.   4.   2.   0.  11.   2. 
  0.   0.  13.  14.   9.   10.   9.   9.   0.   2.   2.   0.   0.  16.  23.   0. 
  0.   0.   0.   0.   0.    1.   0.   1.  10.   0.   0.   0.   0.   0.   0.   2. 
 19.  20.  11.  11.   0.    0.  15.  16.  10.   0.   0.  14.   6.   0.   0.   6. 
  0.   0.   5.   5.   1.    2.   3.   4.   0.   2.   2.  20.   0.   2.   2.   0. 
  4.   4.   4.   4.   8.    8.   0.   0.   0.   0.  17.   0.  17.   0.   0.   0. 
  0.   0.   9.   9.   1.    2.   7.   8.   8.   0.  11.   8.  10.   0.   0.   8. 
 12.  12.   0.   0.  10.   10.   2.   2.   0.  15.   1.  14.   0.   1.   7.   0. 
  9.   9.   6.   6.   0.    0.  11.  11.   0.   5.   0.   2.   0.   0.   0.   0. 
  1.   2.   9.   9.   9.   10.   0.   0.   0.  10.  10.   2.   0.  12.  10.   0. 
  6.   6.   2.   2.  11.   11.   3.   3.   0.   2.   2.   0.   0.  11.   2.   2. 
  0.   0.   4.   4.   5.    6.   9.  10.  12.   0.   0.   0.   0.   4.  14.   0. 
  4.   4.   7.   7.   4.    4.   0.   0.   1.   0.   0.  12.   1.   2.   0.   1. 
  5.   5.   3.   3.   2.    2.   0.   0.   2.   9.   2.   2.  10.   0.   0.   2. 
  9.   9.   0.   0.   9.   10.   0.   1.  15.   0.   0.   8.   8.  14.   3.   8. 
  4.   4.   9.   9.   0.    0.   9.   9.   2.   5.   8.   2.   2.   0.   0.   2. 
  0.   1.   0.   0.   0.    1.   0.   0.   0.   0.  12.   0.   4.   0.   0.   5. 
  1.   1.   5.   5.   0.    1.   3.   4.   0.   5.  17.   0.  15.   5.   5.   0. 
  8.   8.   8.   9.   9.   10.   0.   0.   2.   0.   0.   2.   4.   0.   0.   2. 
  3.   3.   0.   0.   3.    3.   0.   0.   0.   0.   0.   4.   0.   1.  17.   0. 
  3.   3.   4.   4.  12.   13.   5.   6.   1.   0.   0.   1.  20.   0.   0.   3. 
  3.   4.   4.   5.   9.   10.   1.   2.   2.   0.   0.   2.   2.   2.  15.   2. 
  2.   2.   8.   8.  10.   10.   0.   0.   0.   0.   0.   0.   2.   0.   0.  13. 
  7.   7.   8.   9.  10.   10.   0.   0.   9.   0.  12.   9.   9.  10.   0.   9. 
  5.   5.  11.  11.   0.    0.   6.   6.   9.   0.   5.   9.   9.  20.   0.   9. 
  1.   1.   1.   1.   0.    0.   0.   0.  11.   0.   0.  19.   3.  14.   0.   3. 
  1.   2.   9.  10.   4.    5.   3.   4.   8.   0.   0.  20.   8.   7.   0.   8. 
  0.   0.   2.   2.   2.    2.   0.   0.   8.   0.   2.   8.   8.   4.   0.  10. 
  0.   0.  10.  10.   3.    3.   7.   7.   0.   0.  10.   0.   0.   5.   0.   6. 
  5.   5.   0.   0.   2.    2.   3.   3.   5.   1.   8.   0.   0.   1.   1.   0. 
  1.   1.   5.   5.   4.    4.  10.  10.   5.  12.   0.   5.   5.   0.   3.   5. 
  0.   1.   1.   1.   1.    2.   0.   0.   0.   0.   0.  10.  18.   0.  17.   0. 
  4.   4.   6.   6.  10.   10.   0.   0.   0.   0.   7.   0.  16.   0.   0.   1. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
 12.  13.   0.   0.   1.    1.  11.  12.   4.   4.   4.   7.   0.   4.  16.   0. 
  6.   6.   0.   0.   1.    1.   5.   5.   2.   4.  10.   2.   2.   0.   0.   8. 
  6.   6.   2.   3.  13.   14.   5.   5.   0.   0.   0.   0.   0.  14.   0.  15. 
 10.  10.   7.   7.   3.    3.   0.   0.   3.   6.   6.   1.   0.  16.   6.   0. 
 14.  14.   0.   0.   3.    3.  11.  11.   0.   6.   2.   0.   0.   2.   9.   0. 
  7.   7.   9.   9.   0.    0.   2.   2.   6.   2.  14.   6.  10.   0.   0.   6. 
  5.   5.   0.   0.   4.    4.   1.   1.   2.   0.   5.   0.   0.   0.   0.   6. 
 10.  10.   1.   2.  17.   18.   6.   6.   0.   1.   1.   0.  20.   1.   7.   0. 
  3.   3.   3.   3.   6.    6.   0.   0.   0.   0.   0.   2.   5.   0.   1.   0. 
  6.   6.   0.   0.   6.    6.   0.   0.   0.  20.   1.   9.   4.   1.   1.   0. 
  5.   5.   3.   3.   2.    2.   0.   0.   7.  12.   3.   7.  17.   0.   0.   7. 
  6.   6.   0.   1.   0.    0.   6.   7.   5.   0.   0.  10.   1.   0.  13.   1. 
  0.   0.   3.   3.   3.    3.   0.   0.   0.   4.   4.   2.   3.   4.   8.   0. 
 10.  10.   8.   9.   0.    0.   2.   3.   4.   6.   5.   4.   4.   0.   0.   4. 
  1.   2.   4.   4.   3.    4.   0.   0.   0.   2.  28.   0.  11.   2.   2.   0. 
  4.   4.   8.   8.   0.    0.   4.   4.  11.   0.  11.   1.   1.   8.   0.   1. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   4.   4.   0.  12.   2.   2.   2. 
  0.   0.   6.   6.   4.    4.   2.   2.   0.   5.   5.   8.   3.   5.   7.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  6.   6.   0.   0.   6.    6.   0.   0.   6.   0.   0.   2.   2.   4.   0.   5. 
 10.  10.   1.   1.   9.    9.   0.   0.   4.   3.   3.   9.   0.  10.   3.   0. 
 12.  12.   0.   0.  10.   10.   2.   2.   1.  14.   0.   3.   1.   0.   8.   1. 
  8.   8.   5.   6.   4.    4.   0.   0.   1.   0.   0.   1.   5.   0.   0.   1. 
  1.   1.   0.   0.   9.    9.   8.   8.   4.   2.   2.   0.   0.   4.   2.   2. 
  1.   1.   5.   5.   6.    6.   0.   0.   4.   0.   0.  16.  18.   0.   0.   4. 
  4.   5.   1.   1.   1.    1.   2.   2.   8.   4.   4.  19.   0.   4.   4.   0. 
  6.   7.   1.   2.   5.    5.   0.   0.   0.   0.   0.   1.   0.  20.   0.   0. 
 13.  13.  11.  12.   0.    0.  16.  17.   9.   2.   0.  22.   9.   0.   0.   9. 
  0.   0.   0.   0.   0.    0.   0.   0.  21.   0.  16.  10.  10.   6.   0.  20. 
  3.   3.   4.   4.   7.    7.   0.   0.   0.   8.   9.   0.   7.   8.   8.   2. 
  4.   5.   4.   5.   9.    9.   0.   0.   0.   1.   1.   0.   0.   9.  12.   0. 
  0.   0.   5.   6.   5.    5.  10.  11.   0.   7.   0.   0.  16.   0.   7.   0. 
  7.   7.   8.   8.  22.   23.   7.   7.   0.   0.   0.   0.   2.   0.   5.   0. 
  5.   5.   0.   0.   2.    3.   7.   8.  10.   2.   0.  10.  10.   0.  22.  10. 
 16.  16.   1.   1.   6.    6.   9.   9.   6.  12.   4.   6.   6.   0.   0.   6. 
  4.   4.  20.  21.  21.   22.   0.   0.   0.   5.   5.   7.   6.   5.   5.   0. 
  4.   4.   3.   3.   1.    1.   0.   0.  13.   0.   0.   6.   3.  10.   0.   3. 
  1.   1.   0.   0.   1.    1.   0.   0.  16.   0.   0.   5.   5.  16.   8.   5. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.  16.   1.   4.   8.   1.   2.   0. 
  2.   2.   0.   0.  14.   14.  14.  14.   6.   6.   6.   0.   0.   6.   8.   0. 
  2.   2.   1.   2.   3.    4.   0.   0.   2.   0.   0.   8.  13.   0.   3.   2. 
 10.  10.  15.  16.   3.    3.   3.   3.   0.   3.   3.  10.   0.  15.   3.   0. 
  0.   1.   0.   0.   2.    2.   1.   2.  11.   1.   1.   0.   0.   4.   1.   3. 
  2.   2.   0.   0.   2.    2.   0.   0.   4.   0.   0.  14.   0.   8.   3.   0. 
  9.  10.  10.  11.   0.    0.   6.   6.   0.   8.  14.   0.   0.   6.   6.   0. 
  0.   0.   1.   1.   0.    1.   1.   2.   3.   0.   0.   3.  25.   0.  12.   3. 
  8.   8.   5.   6.  12.   12.   0.   0.   2.   0.   0.   4.   2.   1.   0.   2. 
  4.   5.  10.  11.  11.   11.  26.  26.   2.   1.   0.   2.   2.   0.   0.   4. 
  2.   2.   0.   0.   8.    8.   6.   6.   0.   0.   0.   0.   8.   0.   4.   0. 
  3.   3.   0.   0.   4.    4.   1.   1.  11.   8.   0.  11.  14.   0.  23.  11. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   6.  12.   0.  12.   2.   2.  13. 
  0.   0.   1.   1.   0.    0.   1.   1.   2.   6.   0.   2.   2.   0.   0.  11. 
  4.   4.   6.   7.   8.    8.   0.   0.   6.   0.   0.   6.   8.   0.   0.   6. 
  0.   0.   1.   1.   2.    2.   3.   3.   0.  12.   4.   0.  17.   4.  16.   0. 
  3.   3.   1.   1.   2.    2.   0.   0.   4.  12.   1.   4.   6.   0.   0.   4. 
  0.   0.   3.   4.   2.    3.   1.   1.   1.   0.   0.   1.   1.   0.  12.   1. 
  0.   0.   2.   3.   5.    5.   4.   5.   4.   0.   0.   4.   4.   4.   0.   5. 
 14.  14.   0.   0.  12.   12.   2.   2.   1.   5.   5.  16.   0.   5.   7.   0. 
  3.   3.   6.   6.   0.    0.   9.   9.   0.   9.  10.   0.   0.   1.   1.   4. 
  0.   1.   0.   0.   8.    8.   7.   8.  16.   0.   0.   3.   3.   0.   9.   3. 
  7.   7.   7.   7.  15.   15.   1.   1.   0.   5.   5.   0.   0.  10.   5.  11. 
  2.   2.   8.   8.   3.    3.   3.   3.   0.   6.   6.   4.   9.   6.   6.   0. 
  7.   8.   0.   0.   7.    8.   0.   0.  12.   6.   6.  11.   0.   8.   8.   0. 
  8.   9.   0.   0.   6.    7.  12.  12.   4.   4.   0.   4.   4.   0.   7.   4. 
  3.   3.   3.   3.   0.    0.   0.   0.   8.   0.   3.   4.   4.  10.   0.   4. 
  6.   6.  10.  10.   0.    0.   4.   4.   2.   0.   0.  16.   6.   0.   0.   2. 
  0.   0.   7.   7.   6.    6.   1.   1.   1.   0.   0.   5.   1.   6.   6.   1. 
  3.   4.   0.   0.   5.    5.   3.   4.   9.   6.   6.   0.   0.   6.   7.   0. 
  5.   5.   3.   3.   2.    2.   0.   0.   8.   0.   0.  12.   4.  13.   0.   4. 
  2.   2.   7.   8.   5.    5.   1.   1.   4.   0.   4.   4.   4.   0.   0.   4. 
  0.   0.   6.   6.   2.    2.   4.   4.   0.   4.   4.   2.  20.   4.  16.   0. 
  5.   6.   4.   4.   0.    0.   9.  10.   3.   4.   8.   0.   0.   4.   4.  11. 
  0.   0.   0.   1.   0.    0.   0.   1.   5.   0.   0.   7.   4.   0.   3.   4. 
  1.   1.   0.   0.   1.    1.   0.   0.  10.   0.  18.   5.   5.   2.   0.   5. 
  8.   9.   0.   0.   5.    5.  13.  14.   8.   0.   0.   4.   4.   0.   0.   6. 
  6.   6.  10.  10.   9.    9.   0.   0.   3.   0.   1.   3.   3.   4.   0.   3. 
  8.   8.   0.   0.   5.    6.   2.   3.   4.   0.   6.   0.   0.   0.   0.   4. 
 18.  18.   4.   5.  10.   10.   3.   4.   9.   0.   9.   1.   1.   0.   0.   1. 
  4.   4.   1.   1.   3.    3.   8.   8.   0.   6.   2.   0.   0.   2.   2.  17. 
  9.   9.   4.   4.   1.    1.   4.   4.   6.   2.   2.   1.   0.   2.   2.   0. 
  0.   0.  11.  12.   7.    8.   4.   4.   0.   2.   8.   0.  22.   2.   2.   6. 
 11.  11.   0.   0.   7.    7.   8.   8.   0.   0.   0.   0.   0.   0.   0.   2. 
 10.  11.   0.   0.   5.    6.   5.   5.   1.   5.   0.  10.   1.   0.   2.   1. 
  0.   0.   3.   4.   0.    0.   3.   4.   5.   4.   6.   0.   0.  14.   4.  19. 
  7.   7.   0.   0.   7.    7.   0.   0.  13.   0.   0.  16.   8.  10.  14.   8. 
  8.   9.   4.   5.   7.    7.   0.   0.   0.   4.  11.   0.   0.   6.   4.   0. 
  1.   1.   6.   6.   2.    2.   3.   3.   0.   4.   4.  22.  10.   4.   4.   0. 
  5.   5.   5.   5.  10.   10.   0.   0.   8.   0.   0.   8.  16.   0.   4.   8. 
  2.   2.   7.   8.   1.    1.   5.   5.   8.   0.   4.   8.   8.   5.   0.   8. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  10.   5.   0.  10.   4.   4.  12. 
 10.  10.   8.   8.   2.    2.   0.   0.   6.   0.   0.  10.   0.   4.   0.   0. 
  0.   0.   1.   2.   0.    0.   1.   2.  14.   2.   2.   5.   0.   4.   4.   0. 
  0.   0.  13.  13.   8.    8.  11.  11.   0.   0.   0.   0.   2.   0.   3.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  5.   6.   1.   1.   1.    1.   3.   3.   4.   0.   0.  23.   0.   0.   0.   0. 
  5.   5.   9.   9.   0.    0.   4.   4.   8.   0.   0.  11.   8.   2.   0.   8. 
 13.  13.   0.   0.   9.    9.  12.  12.   5.  11.   0.   5.   5.   0.   7.   5. 
  0.   0.   5.   6.   0.    0.   5.   6.   4.   4.   4.   7.   0.   8.   7.   0. 
  1.   1.   6.   6.   7.    7.   0.   0.   2.   0.   0.   2.   2.  13.  16.   2. 
  4.   4.   0.   1.   2.    2.   1.   2.   0.   7.  12.   0.   0.   2.   2.   0. 
  4.   5.   4.   5.   9.    9.   0.   0.   0.   6.   6.   0.   0.  10.   6.   9. 
  4.   5.   6.   7.  11.   11.   0.   0.   1.   0.   0.   9.  10.   0.   0.   1. 
  4.   5.   1.   1.   0.    0.   5.   6.   2.   5.   4.   2.   2.   0.   0.   8. 
  7.   7.   4.   4.   0.    0.  11.  11.   4.   8.   9.   0.   0.   8.   8.  19. 
  0.   0.   0.   0.   2.    2.   2.   2.   5.  20.   0.   5.  11.   0.  14.   5. 
  2.   2.   5.   5.   0.    0.   7.   7.   0.  17.   1.  14.   0.   1.   4.   0. 
  0.   0.   4.   5.   0.    0.   4.   5.  10.   0.   0.   9.   8.   9.   0.   8. 
  2.   3.   8.   8.   0.    0.   6.   7.   1.   9.   0.   1.   1.   0.   0.   1. 
 16.  16.   3.   4.   8.    8.   4.   5.   1.   0.   3.   1.   1.   0.   0.   1. 
  0.   0.   0.   1.   0.    0.   0.   1.   4.  16.   0.  16.   8.   0.   4.   4. 
  0.   0.   1.   1.   7.    8.   8.   9.   3.   1.   1.   0.   0.   7.   1.   4. 
  3.   4.   0.   0.   0.    0.   3.   3.   4.   8.   8.   8.   0.   8.   8.   0. 
  0.   0.   3.   3.   0.    0.   3.   3.   3.   7.   0.   3.   9.   0.   0.  10. 
  9.   9.   2.   2.   6.    6.   1.   1.   0.  11.   6.  14.   0.   6.   6.   0. 
  0.   0.   4.   4.   1.    1.   5.   5.   0.   5.   2.   0.   2.   2.   2.   5. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.  10.  16.   0.  19.   6.   6.  13. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   2.   5.   0.   0.  18.   2.   6. 
  0.   0.   3.   3.   1.    2.   2.   2.   8.   0.   0.   8.  10.   0.  10.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   9.   9.   0.   0.  28.   9.   3. 
  4.   4.   0.   0.   4.    5.   0.   1.   0.   7.   1.   0.   5.   1.   6.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.   6.   2.  21.   6.  14.   0.   0.   6. 
  2.   3.   0.   1.   0.    0.   3.   3.  14.   0.   0.   4.   4.   0.  15.   4. 
  2.   2.   3.   3.   5.    6.  10.  11.   1.   2.   2.   0.   0.   2.   2.   1. 
  6.   6.   0.   0.   5.    5.  10.  11.   7.   4.   4.   0.   0.   4.   4.   1. 
  3.   3.   0.   0.   5.    6.   2.   3.   6.  16.   0.   6.  15.   0.   0.   6. 
  4.   4.   1.   1.   0.    0.   5.   5.  10.   0.   0.  12.   8.   0.   3.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  3.   3.   6.   6.   2.    2.   1.   1.   0.   6.   6.  13.   5.   6.   6.   0. 
  0.   0.   2.   2.  13.   13.  15.  15.   0.   5.   3.   0.   6.   3.   3.   4. 
 10.  10.  10.  10.   4.    4.   0.   0.   2.   0.   1.   2.   2.  14.   0.   2. 
  1.   1.   3.   4.   0.    0.   2.   3.   4.   3.   6.   4.  10.   0.   0.   4. 
 19.  19.   3.   4.   7.    7.   8.   9.   6.   3.   3.   6.   0.   3.   3.   0. 
  0.   0.   3.   3.   2.    2.   5.   5.   3.   0.   0.   3.   9.   0.  11.   3. 
  8.   8.   0.   0.   8.    8.   0.   0.   8.   0.  12.   0.   0.   4.   0.   8. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  12.   2.   0.   8.   2.   8.   0. 
